member_id,age_band,region,plan_type,join_date,digital_affinity_score,device_type,baseline_propensity,treatment_eligible,impressions_post8w,reward_adopted,spotify_user_latent,adopt_week_id
1937,25-34,Gauteng,Essential,2025-03-20,66,Wearable,0.248,0,0,0,0,
1938,35-44,Gauteng,Classic,2020-03-25,64,Wearable,-1.941,1,18,0,0,
1939,45-54,Gauteng,Classic,2021-03-02,61,Mixed,-0.451,0,26,0,0,
1940,35-44,Limpopo,Classic,2023-02-21,21,GymScanner,0.702,0,7,0,0,
1941,45-54,KwaZulu-Natal,Classic,2024-02-17,20,Phone,0.549,0,20,0,0,
1942,25-34,Eastern Cape,Executive,2025-10-22,26,Wearable,-0.039,0,9,0,0,
1943,25-34,KwaZulu-Natal,Essential,2025-01-08,43,Phone,0.12,0,2,0,1,
1944,55-64,Western Cape,Classic,2026-01-05,47,GymScanner,-0.083,0,17,0,0,
1945,25-34,Eastern Cape,Essential,2023-09-12,31,Wearable,0.483,0,0,0,0,
1946,45-54,Western Cape,Classic,2024-09-29,56,GymScanner,1.557,1,13,1,0,26.0
1947,55-64,North West,Essential,2023-01-07,7,Wearable,-1.025,1,9,0,1,
1948,18-24,Gauteng,Essential,2023-10-15,44,Wearable,0.705,1,27,0,0,
1949,55-64,North West,Classic,2023-05-10,69,GymScanner,-0.592,0,11,0,0,
1950,25-34,Gauteng,Classic,2023-03-11,46,Wearable,0.308,0,18,0,1,
1951,25-34,Western Cape,Essential,2022-11-09,33,Wearable,-3.0,0,17,0,0,
1952,45-54,Eastern Cape,Plus,2025-08-27,52,Phone,0.468,1,0,0,0,
1953,35-44,KwaZulu-Natal,Essential,2022-09-05,63,Mixed,-0.403,1,10,0,1,
1954,25-34,Mpumalanga,Essential,2022-10-14,40,Phone,-1.662,1,11,1,0,25.0
1955,25-34,KwaZulu-Natal,Classic,2023-02-06,25,Wearable,-1.523,0,13,0,1,
1956,35-44,Free State,Executive,2022-07-29,48,Wearable,0.166,0,8,0,1,
1957,55-64,KwaZulu-Natal,Executive,2022-01-24,23,Mixed,1.372,0,9,0,1,
1958,18-24,Northern Cape,Classic,2023-06-12,79,Phone,1.052,0,18,0,1,
1959,55-64,KwaZulu-Natal,Essential,2023-08-28,24,Mixed,0.375,0,22,0,0,
1960,18-24,Limpopo,Plus,2023-06-21,81,GymScanner,0.224,0,9,0,0,
1961,25-34,KwaZulu-Natal,Classic,2022-01-17,56,Mixed,-0.218,1,3,1,1,25.0
1962,18-24,Free State,Classic,2021-08-27,39,GymScanner,0.289,0,0,0,0,
1963,35-44,North West,Classic,2023-01-11,55,Phone,-1.034,1,7,0,1,
1964,55-64,Gauteng,Essential,2020-10-03,67,Mixed,-0.753,1,5,1,1,26.0
1965,25-34,Gauteng,Plus,2024-02-10,65,GymScanner,0.202,0,29,0,0,
1966,25-34,Mpumalanga,Essential,2021-09-08,82,Wearable,0.097,0,18,0,1,
1967,35-44,Limpopo,Plus,2024-03-16,48,Phone,2.268,0,8,0,1,
1968,55-64,Northern Cape,Executive,2022-12-12,61,Mixed,-1.67,0,11,0,1,
1969,25-34,Western Cape,Classic,2025-01-18,34,Mixed,0.709,0,6,0,1,
1970,35-44,Western Cape,Essential,2021-04-06,87,Phone,0.581,1,15,0,1,
1971,45-54,KwaZulu-Natal,Essential,2022-01-30,69,GymScanner,0.277,1,17,1,0,25.0
1972,45-54,Western Cape,Classic,2024-01-26,41,Mixed,-0.946,1,8,0,1,
1973,55-64,Free State,Executive,2020-08-20,15,Phone,0.321,0,11,0,1,
1974,35-44,Western Cape,Essential,2020-12-02,71,Mixed,1.187,0,20,0,0,
1975,45-54,North West,Essential,2022-12-22,55,GymScanner,-0.771,0,0,0,1,
1976,35-44,Gauteng,Classic,2022-04-14,46,Mixed,-0.584,0,11,0,0,
1977,35-44,Gauteng,Classic,2022-09-14,32,Wearable,-1.614,1,11,0,1,
1978,35-44,KwaZulu-Natal,Classic,2022-03-06,51,Mixed,-1.287,1,14,1,1,26.0
1979,45-54,Free State,Plus,2024-12-13,57,Wearable,-0.562,0,23,0,1,
1980,25-34,Gauteng,Plus,2024-04-22,35,Phone,-0.561,1,32,1,0,25.0
1981,45-54,Mpumalanga,Plus,2021-09-30,38,Wearable,-0.291,0,1,0,0,
1982,35-44,Gauteng,Essential,2023-04-02,58,Mixed,-1.423,0,37,0,0,
1983,65+,North West,Plus,2025-03-02,79,Wearable,-0.786,0,8,0,0,
1984,25-34,KwaZulu-Natal,Classic,2024-12-13,64,Mixed,-1.232,1,10,0,0,
1985,55-64,Western Cape,Plus,2023-05-29,50,Wearable,1.109,1,0,1,0,25.0
1986,25-34,Gauteng,Classic,2023-04-01,40,Mixed,0.274,1,14,0,0,
1987,25-34,North West,Classic,2024-11-16,63,Phone,0.053,1,11,1,0,26.0
1988,25-34,Eastern Cape,Classic,2021-07-27,43,Mixed,0.061,1,8,0,1,
1989,55-64,North West,Classic,2020-04-05,87,Wearable,1.192,0,7,0,0,
1990,45-54,Western Cape,Executive,2020-03-31,67,Mixed,-0.289,1,18,1,0,26.0
1991,18-24,Free State,Classic,2023-11-13,47,GymScanner,0.287,1,20,1,1,25.0
1992,45-54,KwaZulu-Natal,Essential,2025-12-29,31,Wearable,0.897,1,17,0,0,
1993,55-64,Eastern Cape,Essential,2022-04-06,44,Phone,0.787,0,38,0,0,
1994,25-34,Western Cape,Plus,2025-09-09,36,Wearable,-0.158,1,9,1,0,26.0
1995,35-44,KwaZulu-Natal,Plus,2022-07-21,100,GymScanner,1.267,1,9,1,1,26.0
1996,18-24,KwaZulu-Natal,Essential,2023-06-22,27,Phone,0.789,0,8,0,0,
1997,25-34,Limpopo,Classic,2020-07-19,54,Mixed,-0.98,0,31,0,1,
1998,35-44,Gauteng,Classic,2022-03-29,54,Phone,0.395,0,11,0,0,
1999,25-34,KwaZulu-Natal,Essential,2024-08-05,50,Mixed,-0.277,0,11,0,1,
2000,35-44,KwaZulu-Natal,Executive,2023-02-17,57,GymScanner,0.026,1,0,0,0,
2001,18-24,Eastern Cape,Classic,2023-08-03,70,Mixed,-0.317,1,19,1,1,26.0
2002,18-24,Gauteng,Classic,2024-06-22,74,Wearable,0.948,0,28,0,1,
2003,55-64,Gauteng,Essential,2021-06-07,44,Mixed,-0.108,0,0,0,1,
2004,35-44,Limpopo,Essential,2021-01-18,54,Phone,0.923,1,0,1,0,26.0
2005,25-34,Gauteng,Classic,2022-07-09,80,Mixed,-0.383,0,24,0,1,
2006,35-44,Free State,Essential,2025-06-09,66,Mixed,0.13,0,11,0,1,
2007,55-64,Gauteng,Classic,2020-05-30,44,Wearable,0.654,0,18,0,0,
2008,45-54,Mpumalanga,Essential,2022-01-18,35,Mixed,-0.386,0,0,0,0,
2009,35-44,KwaZulu-Natal,Classic,2023-01-15,49,Wearable,0.371,1,2,1,0,26.0
2010,45-54,Mpumalanga,Plus,2021-05-20,76,Phone,-0.08,0,4,0,0,
2011,18-24,Gauteng,Classic,2020-12-25,71,Phone,0.653,1,6,0,0,
2012,25-34,KwaZulu-Natal,Classic,2023-03-16,58,Wearable,-0.723,1,21,1,0,25.0
2013,25-34,KwaZulu-Natal,Classic,2024-09-22,70,Phone,-0.026,0,10,0,1,
2014,25-34,KwaZulu-Natal,Classic,2023-09-28,67,Mixed,1.126,0,8,0,1,
2015,18-24,KwaZulu-Natal,Classic,2021-08-09,89,Phone,1.364,0,11,0,1,
2016,55-64,Gauteng,Classic,2020-12-21,44,Mixed,-0.856,0,13,0,1,
2017,35-44,Northern Cape,Plus,2024-07-24,60,Wearable,-0.379,1,30,0,0,
2018,18-24,KwaZulu-Natal,Essential,2020-07-31,46,Phone,-1.411,0,11,0,1,
2019,25-34,KwaZulu-Natal,Executive,2024-05-25,61,Wearable,1.163,1,7,1,1,26.0
2020,55-64,Gauteng,Classic,2020-06-19,61,Mixed,1.16,1,7,0,1,
2021,45-54,Gauteng,Classic,2022-08-03,29,Phone,0.412,1,8,0,1,
2022,25-34,Western Cape,Classic,2025-10-30,84,Phone,0.101,0,30,0,1,
2023,45-54,Western Cape,Classic,2020-06-19,41,Wearable,-0.895,1,11,1,0,25.0
2024,25-34,Eastern Cape,Plus,2020-08-01,30,Wearable,1.199,0,10,0,1,
2025,45-54,KwaZulu-Natal,Essential,2022-02-15,42,Phone,0.749,0,8,0,0,
2026,18-24,Northern Cape,Classic,2025-03-26,27,GymScanner,0.509,1,15,1,0,26.0
2027,35-44,Gauteng,Classic,2021-08-18,47,Wearable,-0.492,1,10,1,0,26.0
2028,25-34,Gauteng,Classic,2020-07-25,0,Phone,0.976,0,4,0,0,
2029,18-24,Western Cape,Essential,2024-12-24,50,Phone,-0.507,1,6,0,1,
2030,55-64,Gauteng,Essential,2023-06-18,59,Mixed,-1.407,0,0,0,0,
2031,35-44,Free State,Essential,2025-03-10,3,Mixed,-1.288,0,0,0,0,
2032,45-54,Gauteng,Classic,2024-07-28,40,Phone,-0.03,0,9,0,0,
2033,45-54,Gauteng,Executive,2023-10-31,37,Wearable,0.047,0,16,0,0,
2034,35-44,Gauteng,Essential,2024-06-23,50,Phone,0.743,0,9,0,1,
2035,25-34,Western Cape,Essential,2022-09-12,15,Phone,0.635,0,11,0,0,
2036,45-54,Gauteng,Classic,2025-06-28,73,Phone,-0.019,0,0,0,0,
2037,35-44,KwaZulu-Natal,Essential,2021-06-07,30,Wearable,1.375,1,11,1,0,25.0
2038,25-34,Western Cape,Classic,2022-07-25,59,Phone,1.775,1,3,1,1,26.0
2039,25-34,Gauteng,Plus,2022-05-23,42,Mixed,1.188,0,8,0,0,
2040,25-34,Eastern Cape,Essential,2024-09-16,56,Wearable,-1.223,0,3,0,1,
2041,45-54,Northern Cape,Executive,2024-09-29,54,Mixed,2.06,1,1,0,1,
2042,55-64,Mpumalanga,Plus,2021-10-16,65,Phone,0.721,0,14,0,0,
2043,25-34,Eastern Cape,Plus,2025-05-26,52,GymScanner,1.701,1,22,1,0,26.0
2044,25-34,Limpopo,Essential,2020-11-05,22,Phone,0.306,0,5,0,0,
2045,35-44,Free State,Essential,2023-06-19,42,Phone,0.605,0,0,0,1,
2046,25-34,Gauteng,Essential,2021-10-28,35,Mixed,-0.27,1,12,0,1,
2047,35-44,Northern Cape,Classic,2021-01-20,39,Wearable,1.118,1,4,0,1,
2048,25-34,Free State,Plus,2025-03-05,46,Phone,-0.727,0,14,0,0,
2049,25-34,Gauteng,Essential,2020-04-30,40,GymScanner,1.429,1,5,0,1,
2050,25-34,Northern Cape,Classic,2025-04-22,35,Mixed,-0.292,1,12,0,0,
2051,25-34,Free State,Plus,2025-01-30,46,Wearable,-0.81,0,20,0,0,
2052,35-44,Gauteng,Plus,2022-05-10,91,Wearable,-0.13,1,16,0,0,
2053,55-64,Northern Cape,Plus,2021-05-04,68,Wearable,-1.22,1,7,1,0,25.0
2054,65+,KwaZulu-Natal,Classic,2024-11-19,18,Phone,0.396,0,0,0,0,
2055,35-44,KwaZulu-Natal,Plus,2021-03-17,16,Mixed,-0.47,1,20,0,1,
2056,65+,Eastern Cape,Plus,2025-06-16,30,Mixed,-1.204,0,14,0,0,
2057,55-64,Eastern Cape,Classic,2020-07-08,34,Mixed,0.207,0,2,0,1,
2058,25-34,Gauteng,Classic,2022-11-08,48,Wearable,-1.198,1,3,1,0,25.0
2059,25-34,Western Cape,Essential,2022-05-01,33,Mixed,0.724,1,3,0,1,
2060,35-44,Western Cape,Classic,2021-08-06,49,Wearable,-0.634,1,0,0,1,
2061,55-64,KwaZulu-Natal,Executive,2022-08-04,86,GymScanner,-0.551,0,19,0,0,
2062,55-64,Eastern Cape,Executive,2023-07-18,91,Phone,1.935,0,15,0,0,
2063,35-44,Northern Cape,Classic,2023-07-03,43,Mixed,1.904,1,3,1,0,26.0
2064,35-44,Eastern Cape,Plus,2020-03-31,34,Phone,-1.071,1,8,0,1,
2065,35-44,Gauteng,Classic,2022-11-08,70,Phone,1.697,0,7,0,0,
2066,45-54,Western Cape,Executive,2024-09-28,44,Mixed,-0.25,1,13,1,0,26.0
2067,18-24,Gauteng,Classic,2023-08-16,90,Mixed,0.791,1,15,0,0,
2068,18-24,Gauteng,Essential,2024-04-23,23,Wearable,0.366,1,11,1,1,25.0
2069,25-34,Gauteng,Classic,2022-06-22,27,Mixed,-0.859,1,4,0,0,
2070,25-34,Free State,Classic,2020-12-16,43,Mixed,0.856,0,2,0,1,
2071,18-24,Gauteng,Plus,2020-10-31,36,GymScanner,0.872,1,12,0,1,
2072,65+,Gauteng,Classic,2022-04-03,69,Phone,-0.313,1,11,0,0,
2073,35-44,KwaZulu-Natal,Classic,2024-09-24,39,Wearable,0.077,1,3,1,0,25.0
2074,35-44,Free State,Classic,2020-03-24,66,Mixed,-0.191,0,16,0,0,
2075,25-34,Gauteng,Plus,2022-05-25,34,Wearable,1.172,0,10,0,1,
2076,65+,Eastern Cape,Essential,2025-03-18,78,Phone,0.878,0,18,0,0,
2077,18-24,Mpumalanga,Plus,2023-04-16,77,Wearable,0.619,0,15,0,0,
2078,25-34,Northern Cape,Classic,2022-11-07,51,Phone,-0.197,0,18,0,1,
2079,55-64,Mpumalanga,Executive,2022-05-08,61,Phone,-0.102,0,0,0,0,
2080,55-64,KwaZulu-Natal,Classic,2024-06-12,60,Mixed,-1.417,0,27,0,0,
2081,25-34,Gauteng,Essential,2023-06-24,25,Mixed,-0.858,0,29,0,0,
2082,18-24,Free State,Classic,2021-08-13,70,Mixed,0.231,1,9,1,1,26.0
2083,25-34,KwaZulu-Natal,Classic,2024-12-22,75,GymScanner,0.288,0,17,0,1,
2084,25-34,Free State,Classic,2023-09-07,47,Mixed,-0.079,0,15,0,1,
2085,35-44,Free State,Classic,2025-04-05,35,Phone,-0.286,0,14,0,0,
2086,65+,Limpopo,Plus,2025-08-27,33,Mixed,-3.0,0,0,0,0,
2087,35-44,Gauteng,Plus,2024-08-29,93,Wearable,0.935,1,4,0,0,
2088,18-24,Mpumalanga,Classic,2022-05-30,44,Phone,-0.829,0,38,0,0,
2089,35-44,Limpopo,Plus,2025-11-12,13,Phone,-1.052,1,0,1,0,25.0
2090,55-64,Mpumalanga,Classic,2025-06-06,67,Wearable,-0.18,1,17,1,1,25.0
2091,25-34,North West,Plus,2021-05-24,66,Mixed,0.359,1,17,1,1,26.0
2092,35-44,Gauteng,Executive,2023-06-02,40,Phone,0.655,1,11,0,0,
2093,25-34,Gauteng,Essential,2025-06-02,20,GymScanner,0.632,1,9,0,0,
2094,18-24,Western Cape,Executive,2025-12-15,42,Mixed,-0.091,0,8,0,0,
2095,25-34,Gauteng,Classic,2023-09-26,36,Mixed,-1.93,1,5,0,0,
2096,65+,Limpopo,Essential,2022-09-16,16,Mixed,0.112,1,7,0,1,
2097,45-54,KwaZulu-Natal,Classic,2021-07-09,37,Mixed,-0.459,1,0,1,0,26.0
2098,45-54,Western Cape,Plus,2025-10-02,52,Wearable,0.996,1,18,0,0,
2099,35-44,Eastern Cape,Essential,2025-05-16,90,Mixed,-0.931,1,26,0,1,
2100,45-54,Limpopo,Classic,2023-02-08,56,Wearable,-0.419,1,24,1,1,25.0
2101,55-64,Free State,Classic,2022-10-14,66,Mixed,1.423,1,4,0,0,
2102,25-34,KwaZulu-Natal,Classic,2024-12-23,64,Wearable,2.052,1,0,0,0,
2103,55-64,KwaZulu-Natal,Executive,2020-10-22,58,Mixed,1.365,0,22,0,1,
2104,25-34,Gauteng,Essential,2021-12-04,32,Mixed,-1.036,0,7,0,1,
2105,25-34,KwaZulu-Natal,Classic,2024-01-11,43,GymScanner,-0.397,0,23,0,1,
2106,35-44,Mpumalanga,Essential,2023-12-17,94,Mixed,0.01,0,18,0,0,
2107,45-54,Mpumalanga,Essential,2021-02-22,100,Mixed,1.762,0,15,0,1,
2108,45-54,Gauteng,Classic,2021-05-30,35,Mixed,-1.189,1,6,0,0,
2109,45-54,Mpumalanga,Executive,2022-11-07,47,Mixed,0.113,0,19,0,0,
2110,35-44,Gauteng,Classic,2022-12-01,21,Wearable,0.494,1,4,0,1,
2111,25-34,Eastern Cape,Essential,2022-11-17,39,Mixed,-0.596,1,11,0,0,
2112,55-64,Gauteng,Classic,2020-03-14,39,Phone,-2.096,1,16,0,0,
2113,35-44,Gauteng,Classic,2021-03-20,65,Mixed,0.953,0,1,0,0,
2114,25-34,Mpumalanga,Classic,2023-09-10,90,Phone,-2.361,1,9,0,1,
2115,25-34,Gauteng,Essential,2025-09-28,11,Mixed,0.8,0,0,0,0,
2116,35-44,Western Cape,Plus,2022-12-18,38,Wearable,0.994,1,3,0,1,
2117,55-64,Gauteng,Essential,2021-09-27,48,Wearable,-1.461,1,0,0,0,
2118,45-54,Gauteng,Plus,2020-10-12,48,Mixed,0.466,0,14,0,0,
2119,25-34,KwaZulu-Natal,Plus,2023-06-20,38,Wearable,-0.204,1,7,0,0,
2120,35-44,Gauteng,Plus,2021-10-27,32,Mixed,-0.167,1,11,0,0,
2121,18-24,Eastern Cape,Plus,2021-09-25,64,Phone,0.065,0,3,0,1,
2122,25-34,Mpumalanga,Classic,2020-09-03,57,Wearable,1.801,1,40,0,1,
2123,45-54,KwaZulu-Natal,Classic,2022-11-09,93,GymScanner,0.85,0,6,0,0,
2124,25-34,Gauteng,Essential,2025-10-23,30,Phone,-1.708,1,21,0,1,
2125,55-64,Eastern Cape,Plus,2024-06-28,66,Mixed,1.791,0,7,0,0,
2126,18-24,KwaZulu-Natal,Essential,2023-02-18,72,Wearable,1.09,0,11,0,0,
2127,25-34,Gauteng,Plus,2022-12-31,78,Phone,0.209,0,15,0,1,
2128,35-44,Eastern Cape,Executive,2022-10-01,90,Wearable,-0.026,1,5,1,0,26.0
2129,18-24,Northern Cape,Executive,2020-11-29,52,Mixed,1.473,1,3,0,0,
2130,25-34,Limpopo,Classic,2025-07-12,76,Mixed,2.37,1,18,0,1,
2131,25-34,North West,Essential,2025-01-25,35,GymScanner,-0.059,0,20,0,1,
2132,35-44,KwaZulu-Natal,Essential,2021-08-01,53,Phone,1.765,0,0,0,0,
2133,65+,Limpopo,Classic,2025-11-10,68,Wearable,-0.663,0,9,0,1,
2134,25-34,North West,Executive,2024-04-27,36,GymScanner,0.361,0,2,0,0,
2135,25-34,Eastern Cape,Plus,2024-11-13,55,Phone,1.598,0,11,0,0,
2136,18-24,Mpumalanga,Essential,2020-04-21,74,Phone,1.412,1,0,1,1,26.0
2137,65+,Western Cape,Classic,2022-01-08,56,Wearable,-0.216,1,17,1,1,26.0
2138,35-44,Gauteng,Classic,2024-11-09,49,Wearable,-0.493,1,11,0,0,
2139,25-34,KwaZulu-Natal,Executive,2020-10-14,32,Wearable,-0.104,0,19,0,1,
2140,25-34,KwaZulu-Natal,Classic,2023-07-18,37,Mixed,-0.825,0,0,0,0,
2141,25-34,North West,Classic,2024-07-29,32,Phone,-0.276,1,10,0,1,
2142,35-44,KwaZulu-Natal,Classic,2025-02-10,67,Mixed,-0.759,1,0,0,0,
2143,25-34,KwaZulu-Natal,Plus,2024-11-22,17,GymScanner,-0.437,0,3,0,1,
2144,45-54,Gauteng,Essential,2024-08-03,25,Phone,0.15,1,19,1,1,25.0
2145,35-44,KwaZulu-Natal,Essential,2022-04-05,77,Mixed,-0.687,0,0,0,0,
2146,45-54,Mpumalanga,Classic,2023-04-26,37,Wearable,-2.248,1,2,0,0,
2147,65+,Gauteng,Classic,2023-01-13,67,Wearable,0.423,1,7,0,0,
2148,18-24,Free State,Plus,2020-12-17,40,Mixed,0.22,1,14,1,0,26.0
2149,35-44,Gauteng,Classic,2025-08-29,39,Phone,0.63,1,0,1,0,25.0
2150,25-34,Gauteng,Executive,2023-05-06,40,Wearable,-0.142,1,11,0,0,
2151,18-24,Gauteng,Classic,2020-09-25,18,Wearable,0.453,0,6,0,1,
2152,35-44,Gauteng,Classic,2024-04-05,66,Mixed,0.014,0,16,0,0,
2153,45-54,KwaZulu-Natal,Classic,2021-12-10,52,Mixed,-1.486,0,14,0,1,
2154,25-34,Gauteng,Classic,2021-07-04,53,Phone,0.644,1,1,0,1,
2155,55-64,Eastern Cape,Essential,2025-10-16,42,Phone,-0.431,1,6,1,0,25.0
2156,45-54,Gauteng,Plus,2021-12-27,36,Wearable,-0.467,0,0,0,0,
2157,25-34,Limpopo,Classic,2025-04-27,26,Phone,-0.261,1,18,0,0,
2158,25-34,Limpopo,Executive,2020-09-02,79,Mixed,0.157,1,2,1,1,26.0
2159,25-34,Gauteng,Plus,2022-03-21,15,Phone,-1.327,0,8,0,0,
2160,18-24,KwaZulu-Natal,Essential,2025-08-15,85,Wearable,1.154,1,42,1,0,25.0
2161,35-44,Northern Cape,Essential,2021-01-28,45,GymScanner,-1.557,1,15,0,0,
2162,25-34,KwaZulu-Natal,Classic,2025-09-03,33,Wearable,0.403,0,2,0,1,
2163,35-44,Western Cape,Classic,2022-04-17,50,Wearable,-0.479,0,0,0,0,
2164,35-44,Gauteng,Classic,2021-04-07,60,Wearable,0.707,0,3,0,0,
2165,65+,KwaZulu-Natal,Essential,2020-08-30,73,Wearable,-1.471,0,6,0,1,
2166,35-44,Mpumalanga,Essential,2022-02-12,37,Wearable,1.908,0,17,0,1,
2167,18-24,KwaZulu-Natal,Classic,2023-02-09,70,Phone,0.769,0,0,0,1,
2168,45-54,Gauteng,Plus,2022-11-03,48,Wearable,-0.134,1,0,1,0,25.0
2169,45-54,Western Cape,Classic,2023-06-14,34,Phone,0.127,0,9,0,0,
2170,35-44,North West,Classic,2024-07-16,41,Phone,0.424,1,3,0,1,
2171,45-54,Gauteng,Plus,2020-10-06,67,Phone,-0.551,1,11,0,0,
2172,55-64,KwaZulu-Natal,Essential,2020-06-21,61,Mixed,-0.831,0,10,0,0,
2173,65+,Eastern Cape,Classic,2024-03-08,57,Phone,-1.427,1,6,0,1,
2174,25-34,Western Cape,Essential,2022-06-30,74,Mixed,0.007,0,12,0,0,
2175,45-54,Free State,Plus,2025-08-31,72,Phone,-1.086,0,2,0,1,
2176,18-24,Limpopo,Essential,2023-06-01,44,Wearable,-0.512,0,0,0,1,
2177,25-34,Northern Cape,Essential,2021-07-11,67,Wearable,0.469,0,16,0,1,
2178,35-44,Eastern Cape,Plus,2025-06-19,38,Wearable,-0.231,1,23,0,0,
2179,55-64,Free State,Essential,2021-07-06,41,Wearable,0.162,1,0,0,0,
2180,25-34,Eastern Cape,Essential,2020-10-07,64,Mixed,0.28,1,17,1,1,25.0
2181,18-24,Gauteng,Classic,2022-06-27,71,Wearable,1.527,1,6,0,1,
2182,25-34,Gauteng,Executive,2024-09-14,42,GymScanner,2.447,0,9,0,0,
2183,45-54,Gauteng,Plus,2025-07-26,52,Phone,-0.606,1,10,0,0,
2184,25-34,Mpumalanga,Classic,2021-07-28,24,GymScanner,-0.576,0,8,0,1,
2185,45-54,KwaZulu-Natal,Plus,2024-09-11,50,Mixed,-0.597,0,7,0,1,
2186,25-34,KwaZulu-Natal,Classic,2022-07-23,61,Phone,-0.896,1,15,0,1,
2187,25-34,KwaZulu-Natal,Plus,2023-03-10,53,Mixed,0.556,0,11,0,0,
2188,25-34,Limpopo,Plus,2023-04-20,92,Wearable,2.0,0,10,0,1,
2189,35-44,KwaZulu-Natal,Executive,2021-06-01,17,Phone,1.216,0,0,0,0,
2190,35-44,KwaZulu-Natal,Plus,2021-09-25,57,Phone,0.278,0,8,0,1,
2191,55-64,Gauteng,Classic,2023-09-14,81,Wearable,0.718,0,11,0,1,
2192,35-44,North West,Plus,2024-02-09,12,Wearable,1.175,1,0,0,0,
2193,25-34,Gauteng,Classic,2024-08-23,36,GymScanner,1.565,1,0,1,0,26.0
2194,25-34,Western Cape,Plus,2021-07-25,44,Mixed,-0.079,0,1,0,0,
2195,45-54,KwaZulu-Natal,Classic,2021-09-01,77,Wearable,-0.589,1,2,1,0,26.0
2196,25-34,Limpopo,Essential,2022-12-25,14,Phone,1.105,0,10,0,0,
2197,65+,Gauteng,Classic,2025-04-05,17,Phone,0.545,0,12,0,1,
2198,18-24,Gauteng,Plus,2024-10-01,61,Mixed,-0.956,1,0,0,1,
2199,25-34,Eastern Cape,Classic,2020-10-07,23,Mixed,-0.728,1,17,1,1,26.0
2200,35-44,KwaZulu-Natal,Classic,2021-03-28,65,Phone,1.864,1,1,0,0,
2201,18-24,Western Cape,Classic,2022-07-29,48,Mixed,1.126,1,1,0,1,
2202,18-24,Gauteng,Essential,2022-01-30,45,Mixed,0.126,1,14,0,0,
2203,25-34,Northern Cape,Classic,2023-05-31,42,Phone,-0.326,0,19,0,0,
2204,65+,Western Cape,Classic,2024-12-04,40,Wearable,-0.881,0,0,0,0,
2205,55-64,Eastern Cape,Executive,2020-07-11,46,Wearable,-0.759,1,0,0,0,
2206,25-34,Western Cape,Plus,2022-06-17,83,Mixed,-0.433,0,22,0,1,
2207,25-34,Eastern Cape,Executive,2020-12-07,67,Phone,0.972,0,14,0,1,
2208,35-44,Eastern Cape,Classic,2023-09-05,15,Wearable,-0.634,0,8,0,0,
2209,35-44,Limpopo,Essential,2025-12-05,86,Mixed,0.206,1,22,0,0,
2210,35-44,Western Cape,Executive,2020-03-30,57,Wearable,-0.178,1,10,0,0,
2211,35-44,Free State,Essential,2024-06-12,25,Wearable,-0.943,0,4,0,0,
2212,45-54,KwaZulu-Natal,Essential,2025-12-26,29,Mixed,0.269,1,4,0,0,
2213,45-54,Northern Cape,Essential,2025-09-29,89,Wearable,1.455,1,9,0,0,
2214,65+,Free State,Plus,2020-08-08,6,Mixed,-1.544,0,1,0,0,
2215,35-44,KwaZulu-Natal,Classic,2025-07-18,15,Mixed,0.206,1,4,0,1,
2216,35-44,Gauteng,Executive,2021-04-19,49,Wearable,0.751,1,4,0,0,
2217,25-34,North West,Plus,2022-11-16,57,Phone,-0.058,0,16,0,1,
2218,65+,KwaZulu-Natal,Essential,2024-01-13,65,Wearable,-0.06,1,0,0,0,
2219,25-34,Mpumalanga,Classic,2023-12-01,82,Mixed,1.13,1,8,1,0,25.0
2220,45-54,North West,Classic,2024-01-17,55,Mixed,-0.061,1,0,0,0,
2221,18-24,Eastern Cape,Plus,2022-09-21,29,Wearable,-0.301,1,0,0,0,
2222,35-44,Mpumalanga,Essential,2021-11-06,78,Wearable,0.209,1,26,0,1,
2223,25-34,North West,Classic,2025-07-06,94,Wearable,0.866,1,9,0,1,
2224,35-44,Gauteng,Essential,2020-06-17,77,Wearable,-1.055,0,5,0,0,
2225,35-44,Gauteng,Classic,2020-09-12,77,Mixed,0.254,0,17,0,0,
2226,35-44,Western Cape,Executive,2024-04-02,32,Wearable,1.514,0,4,0,0,
2227,25-34,Eastern Cape,Classic,2023-09-01,82,Phone,-0.528,0,6,0,1,
2228,18-24,Western Cape,Essential,2022-08-28,27,Phone,-1.338,0,18,0,1,
2229,18-24,Eastern Cape,Executive,2022-12-31,57,Wearable,0.264,0,15,0,1,
2230,45-54,Free State,Essential,2025-02-03,48,Wearable,1.236,0,9,0,1,
2231,18-24,KwaZulu-Natal,Essential,2023-12-16,38,Wearable,0.518,1,0,0,0,
2232,45-54,KwaZulu-Natal,Essential,2022-12-07,69,Phone,-0.545,1,25,0,0,
2233,25-34,Eastern Cape,Essential,2023-09-28,20,Wearable,1.97,1,0,0,0,
2234,18-24,Gauteng,Classic,2021-08-09,35,Mixed,1.496,1,22,1,0,26.0
2235,45-54,Mpumalanga,Essential,2024-02-05,70,Wearable,-0.29,1,10,0,0,
2236,55-64,KwaZulu-Natal,Classic,2023-09-27,38,Mixed,0.079,0,0,0,0,
2237,35-44,North West,Classic,2020-06-08,23,Phone,-0.89,0,0,0,0,
2238,25-34,KwaZulu-Natal,Plus,2021-01-11,29,Mixed,0.227,1,4,0,0,
2239,35-44,Mpumalanga,Classic,2021-02-28,52,Wearable,-0.126,0,7,0,1,
